timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435298914840,0.375,1.125,-0.0625,1.1875,0.375,-1.125,-0.0625
1435298915238,1.5,2,1.375,2.8531780526283317,1.5,-2,1.375
1435298915239,-1.9375,-1.875,-4.1875,4.980430453284134,-1.9375,1.875,-4.1875
1435298915436,5.5,0.25,-1.8125,5.79634852730579,5.5,-0.25,-1.8125
1435298915635,2.25,0.4375,0.5,2.3460405473904324,2.25,-0.4375,0.5
1435298915833,-0.8125,-0.375,-2.125,2.3057333432120894,-0.8125,0.375,-2.125
1435298916032,0.5625,3.5625,-1.5,3.906124997999936,0.5625,-3.5625,-1.5
1435298916231,0.8125,2.4375,-0.875,2.714256343826058,0.8125,-2.4375,-0.875
1435298916629,0.5625,1.5,-0.4375,1.660666281948303,0.5625,-1.5,-0.4375
1435298916828,1.625,1.875,0.8125,2.6108248217756778,1.625,-1.875,0.8125
1435298916829,-2.0625,-0.0625,-1,2.2929920409805176,-2.0625,0.0625,-1
1435298917027,1.125,0.9375,0.375,1.511673327805978,1.125,-0.9375,0.375
1435298917225,-0.8125,3,1.25,3.350023320814349,-0.8125,-3,1.25
1435298917424,-2.125,-1.3125,-1.625,2.979749360265054,-2.125,1.3125,-1.625
1435298917623,2,3,-2.4375,4.352172589638421,2,-3,-2.4375
1435298917821,1.8125,1.5625,-0.125,2.3962861890851017,1.8125,-1.5625,-0.125
1435298918020,-0.25,0.75,-1.1875,1.4265890263141658,-0.25,-0.75,-1.1875
1435298918219,1.0625,1.5625,1.125,2.1990765107198977,1.0625,-1.5625,1.125
1435298918417,-1.25,-0.4375,-0.8125,1.5537253618320066,-1.25,0.4375,-0.8125
1435298918616,1,0.8125,-0.375,1.341931909598993,1,-0.8125,-0.375
1435298918815,-1.625,2.4375,1.0625,3.1162377155794774,-1.625,-2.4375,1.0625
1435298919212,-1.9375,-1.25,1.5625,2.785284994394649,-1.9375,1.25,1.5625
1435298919214,2.4375,0,-1.25,2.739325875101391,2.4375,0,-1.25
1435298919411,0.625,2.5,-1.5625,3.0136408628102984,0.625,-2.5,-1.5625
1435298919610,0.875,1.125,-0.0625,1.4265890263141658,0.875,-1.125,-0.0625
1435298919809,1.75,1.75,1.625,2.9606798205817526,1.75,-1.75,1.625
1435298920207,-1.625,-1.0625,-6.8125,7.083762241916367,-1.625,1.0625,-6.8125
1435298920208,7.9375,-0.5,-2.5625,8.355854983183947,7.9375,0.5,-2.5625
1435298920405,1.75,0.625,0.625,1.9605483926697653,1.75,-0.625,0.625
1435298920803,-0.5625,-0.3125,1.5,1.6321956071500745,-0.5625,0.3125,1.5
1435298920804,0.875,3.9375,-0.3125,4.045638083170565,0.875,-3.9375,-0.3125
1435298921002,0.0625,2.3125,-1.1875,2.60033050783934,0.0625,-2.3125,-1.1875
1435298921200,0.375,1.0625,-0.375,1.1875,0.375,-1.0625,-0.375
1435298921796,1.375,1.3125,1.5,2.4214213284763146,1.375,-1.3125,1.5
1435298921798,-2,-1.625,0.0625,2.57769882841266,-2,1.625,0.0625
1435298921995,-3.625,3.4375,-2.75,5.702589872154581,-3.625,-3.4375,-2.75
1435298922193,1.3125,0.25,0.3125,1.3721561500062593,1.3125,-0.25,0.3125
1435298922393,-0.4375,0.9375,-1.625,1.9263793759278052,-0.4375,-0.9375,-1.625
1435298922394,1.1875,2.1875,0.6875,2.5822410325141996,1.1875,-2.1875,0.6875
1435298922790,-2.125,-1.125,-0.0625,2.405235175611732,-2.125,1.125,-0.0625
1435298922791,0.3125,0.625,-1,1.219951330996446,0.3125,-0.625,-1
1435298923187,-1.875,1.375,0.9375,2.5070213900164475,-1.875,-1.375,0.9375
1435298923189,-1.75,-1.1875,0.875,2.2887291779500694,-1.75,1.1875,0.875
1435298923387,0.8125,2.9375,0.25,3.058032455681267,0.8125,-2.9375,0.25
1435298923585,-0.0625,2.3125,-0.9375,2.4960906934644824,-0.0625,-2.3125,-0.9375
1435298923983,0.1875,1.4375,0.375,1.4973935688388673,0.1875,-1.4375,0.375
1435298923984,0,2.625,1.5625,3.054837352462484,0,-2.625,1.5625
1435298924182,-1.875,-1.6875,1.5,2.934839220468474,-1.875,1.6875,1.5
1435298924380,-7.1875,0.125,-2.0625,7.478615346439473,-7.1875,-0.125,-2.0625
1435298924579,1,0.3125,0.25,1.0771054962258804,1,-0.3125,0.25
1435298924778,-0.625,0.375,0.125,0.739509972887452,-0.625,-0.375,0.125
