timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435293670239,-0.1875,1.0625,0.1875,1.095088466745952,-0.1875,-1.0625,0.1875
1435293670436,-0.25,1,0.0625,1.032669477616144,-0.25,-1,0.0625
1435293670633,-0.25,1,0.1875,1.0476909133900132,-0.25,-1,0.1875
1435293670832,0.3125,1.4375,-0.125,1.4763764763772145,0.3125,-1.4375,-0.125
1435293671031,0.0625,0.375,0.125,0.40019526483955303,0.0625,-0.375,0.125
1435293671229,-0.9375,1.1875,-0.125,1.5181197251863898,-0.9375,-1.1875,-0.125
1435293671428,0,1.125,0.1875,1.1405179744309162,0,-1.125,0.1875
1435293671626,-0.125,1,0.0625,1.0097184013377194,-0.125,-1,0.0625
1435293671826,-0.1875,1,0,1.0174262872562316,-0.1875,-1,0
1435293672024,-0.1875,1,-0.3125,1.0643366478704002,-0.1875,-1,-0.3125
1435293672223,0.125,1.1875,0.6875,1.3778379803155376,0.125,-1.1875,0.6875
1435293672421,-0.5,0.9375,0.375,1.1267347735824966,-0.5,-0.9375,0.375
timestamp,x,y,z,g,raw_x,raw_y,raw_z
timestamp,x,y,z,g,raw_x,raw_y,raw_z
timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435293951864,-0.3125,1.0625,0.0625,1.109264959331178,-0.3125,-1.0625,0.0625
1435293952061,-0.125,1.0625,0.375,1.1336473217010659,-0.125,-1.0625,0.375
1435293952260,-0.625,2.125,0.125,2.218529918662356,-0.625,-2.125,0.125
1435293952458,0,0.625,0.0625,0.6281172263200556,0,-0.625,0.0625
1435293952658,-1.5,1.4375,0.25,2.092583630347901,-1.5,-1.4375,0.25
1435293952856,-0.25,1.0625,0.375,1.1541365820387117,-0.25,-1.0625,0.375
1435293953055,-0.1875,1,0.6875,1.2279301690242812,-0.1875,-1,0.6875
1435293953253,1,1.6875,-0.0625,1.9625398085134478,1,-1.6875,-0.0625
1435293953452,0,0.1875,0.3125,0.3644344934278313,0,-0.1875,0.3125
1435293953651,-2.25,1.875,0.125,2.9315098498896437,-2.25,-1.875,0.125
1435293953849,-0.1875,1,0.1875,1.034559084827928,-0.1875,-1,0.1875
1435293954048,-0.25,1.125,0.0625,1.1541365820387117,-0.25,-1.125,0.0625
1435293954247,-0.0625,1.5,0.125,1.5064963491492438,-0.0625,-1.5,0.125
1435293954447,0.125,0.625,0,0.6373774391990981,0.125,-0.625,0
1435293954645,-0.25,2,0.3125,2.03964610901009,-0.25,-2,0.3125
1435293954843,-1.25,1,0.125,1.6056540723331412,-1.25,-1,0.125
1435293955044,-0.1875,1,0.0625,1.0193441518937556,-0.1875,-1,0.0625
1435293955438,-0.125,1.1875,0.1875,1.2086924753633572,-0.125,-1.1875,0.1875
1435293955441,-0.6875,1.4375,0.375,1.6369751067135994,-0.6875,-1.4375,0.375
1435293955837,-0.125,0.4375,0.1875,0.4921254921257382,-0.125,-0.4375,0.1875
1435293955839,-1.6875,1.375,0.1875,2.184819786618567,-1.6875,-1.375,0.1875
1435293956036,-0.25,1,0.25,1.0606601717798212,-0.25,-1,0.25
1435293956234,-0.125,1,0.25,1.0383279828647594,-0.125,-1,0.25
1435293956433,-0.125,1.1875,-0.1875,1.2086924753633572,-0.125,-1.1875,-0.1875
1435293956632,0.25,1.125,-0.1875,1.1675963557668378,0.25,-1.125,-0.1875
1435293956830,0.3125,0.8125,0.5,1.0038986502630631,0.3125,-0.8125,0.5
1435293957029,0.6875,1.0625,0.1875,1.27934309315367,0.6875,-1.0625,0.1875
1435293957228,-0.3125,1.125,0.125,1.174268389253496,-0.3125,-1.125,0.125
1435293957428,-0.375,0.9375,0.1875,1.0269797953221864,-0.375,-0.9375,0.1875
1435293957626,0,1.25,-0.375,1.3050383136138188,0,-1.25,-0.375
1435293957826,0.3125,0.125,0.0625,0.3423265984407288,0.3125,-0.125,0.0625
1435293958023,-3,2.25,0.125,3.7520827549509086,-3,-2.25,0.125
1435293958221,-0.25,1,0.1875,1.0476909133900132,-0.25,-1,0.1875
1435293958420,-0.3125,1,0.0625,1.0495534764841665,-0.3125,-1,0.0625
1435293958620,0.1875,1.75,-0.125,1.764449276686638,0.1875,-1.75,-0.125
1435293958819,0.0625,0.1875,0.125,0.23385358667337133,0.0625,-0.1875,0.125
1435293959017,-1.375,2.625,-0.1875,2.969243380054926,-1.375,-2.625,-0.1875
1435293959216,-0.4375,1.25,0.125,1.3302372908620477,-0.4375,-1.25,0.125
1435293959414,-0.25,1,0.125,1.0383279828647594,-0.25,-1,0.125
1435293959613,-0.0625,1.25,0.4375,1.3258252147247767,-0.0625,-1.25,0.4375
1435293959812,-0.375,1,-0.0625,1.0698276730389806,-0.375,-1,-0.0625
1435293960012,-0.0625,1.3125,0.3125,1.3506364240608943,-0.0625,-1.3125,0.3125
1435293960210,0.125,1.25,0.1875,1.2701500895563484,0.125,-1.25,0.1875
1435293960609,-0.125,1,0.1875,1.0250762166785454,-0.125,-1,0.1875
1435293960611,-0.1875,1.0625,0.8125,1.3506364240608943,-0.1875,-1.0625,0.8125
1435293961007,0.8125,1.875,-0.125,2.0472924192699,0.8125,-1.875,-0.125
1435293961203,-2.75,1.6875,0.1875,3.231920868461974,-2.75,-1.6875,0.1875
1435293961401,-0.3125,1,0.125,1.0551214385083834,-0.3125,-1,0.125
1435293961600,-0.3125,1,0.1875,1.0643366478704002,-0.3125,-1,0.1875
1435293961798,-0.1875,1,0.1875,1.034559084827928,-0.1875,-1,0.1875
1435293961997,-0.25,1.4375,0.25,1.4803399102908763,-0.25,-1.4375,0.25
1435293962196,-0.4375,1.1875,-0.125,1.2716868718359877,-0.4375,-1.1875,-0.125
1435293962395,-0.125,1.25,-1,1.6056540723331412,-0.125,-1.25,-1
1435293962594,2.0625,1.3125,0.1875,2.451880655741629,2.0625,-1.3125,0.1875
1435293962792,-0.125,1,0.25,1.0383279828647594,-0.125,-1,0.25
1435293962991,-0.1875,1.0625,0.5,1.189143599402528,-0.1875,-1.0625,0.5
1435293963190,-0.375,1.125,-0.3125,1.2263385543967864,-0.375,-1.125,-0.3125
1435293963389,0,0.875,-0.1875,0.8948638164547721,0,-0.875,-0.1875
1435293963587,0,1.5,0,1.5,0,-1.5,0
1435293963786,0,1.125,0.1875,1.1405179744309162,0,-1.125,0.1875
1435293963985,-0.25,1,0.0625,1.032669477616144,-0.25,-1,0.0625
1435293964183,-0.125,1.1875,0.375,1.2515615246562992,-0.125,-1.1875,0.375
1435293964382,0.0625,1.75,-0.0625,1.7522307211095234,0.0625,-1.75,-0.0625
1435293964581,0.3125,0.0625,0.1875,0.369754986443726,0.3125,-0.0625,0.1875
1435293964780,-1.4375,2.375,-0.125,2.7789667594269636,-1.4375,-2.375,-0.125
